order_id,order_date,customer_id,product_id,product_name,category,quantity,unit_price
O-11103,2025-04-25,C-0287,P-024,Basic Organizer 024,Home & Kitchen,1,24.05
O-10429,2025-04-25,C-0120,P-021,Basic Pan Set 021,Home & Kitchen,1,9.08
O-12728,2025-04-25,C-0702,P-009,Classic Power Bank 009,Electronics,3,71.45
O-13362,2025-04-25,C-0871,P-024,Basic Organizer 024,Home & Kitchen,2,24.86
O-13611,2025-04-26,C-0936,P-020,Basic Kettle 020,Home & Kitchen,1,96.65
O-13562,2025-04-26,C-0923,P-003,Travel Power Bank 003,Electronics,3,141.97
O-10163,2025-04-26,C-0043,P-016,Mini Coffee Maker 016,Home & Kitchen,2,44.6
O-12745,2025-04-26,C-0707,P-007,Smart Headphones 007,Electronics,1,77.94
O-12157,2025-04-26,C-0557,P-037,Deluxe Trimmer 037,Beauty,3,111.92
O-14143,2025-04-26,C-1074,P-036,Classic Skincare Set 036,Beauty,2,30.64
O-14389,2025-04-26,C-1131,P-002,Basic Speaker 002,Electronics,3,98.4
O-10588,2025-04-26,C-0158,P-058,Smart Pen Set 058,Office,3,92.49
O-13874,2025-04-26,C-1000,P-007,Smart Headphones 007,Electronics,3,76.78
O-13102,2025-04-26,C-0798,P-034,Family Tent 034,Sports & Outdoor,1,27.05
O-10228,2025-04-26,C-0067,P-003,Travel Power Bank 003,Electronics,1,139.95
O-12031,2025-04-26,C-0525,P-004,Deluxe Webcam 004,Electronics,2,26.19
O-12625,2025-04-26,C-0677,P-049,Classic Plush Bear 049,Toys,3,91.91
O-11261,2025-04-26,C-0333,P-057,Max Desk Pad 057,Office,1,94.09
O-10808,2025-04-26,C-0208,P-017,Deluxe Lamp 017,Home & Kitchen,3,148.26
O-13906,2025-04-27,C-1010,P-024,Basic Organizer 024,Home & Kitchen,3,24.63
O-10114,2025-04-27,C-0029,P-040,Family Skincare Set 040,Beauty,1,30.03
O-13317,2025-04-27,C-0856,P-031,Compact Backpack 031,Sports & Outdoor,1,55.63
O-12814,2025-04-27,C-0725,P-045,Classic Plush Bear 045,Toys,2,36.58
O-13763,2025-04-27,C-0970,P-023,Max Lamp 023,Home & Kitchen,2,82.12
O-14232,2025-04-27,C-1096,P-019,Smart Blender 019,Home & Kitchen,2,61.06
O-10215,2025-04-27,C-0060,P-022,Mini Coffee Maker 022,Home & Kitchen,1,117.87
O-11842,2025-04-27,C-0480,P-036,Classic Skincare Set 036,Beauty,2,32.5
O-12244,2025-04-27,C-0577,P-041,Eco Trimmer 041,Beauty,1,106.4
O-11555,2025-04-27,C-0408,P-023,Max Lamp 023,Home & Kitchen,2,77.9
O-14268,2025-04-27,C-1104,P-043,Max Building Set 043,Toys,1,69.5
O-14285,2025-04-27,C-1108,P-015,Basic Pan Set 015,Home & Kitchen,1,26.15
O-12859,2025-04-27,C-0738,P-032,Max Water Bottle 032,Sports & Outdoor,2,106.29
O-14572,2025-04-27,C-1189,P-031,Compact Backpack 031,Sports & Outdoor,3,56.8
O-14323,2025-04-27,C-1117,P-054,Mini Monitor Stand 054,Office,2,60.9
O-10225,2025-04-27,C-0066,P-025,Smart Yoga Mat 025,Sports & Outdoor,3,82.63
O-10115,2025-04-27,C-0029,P-058,Smart Pen Set 058,Office,3,93.55
O-12013,2025-04-28,C-0521,P-049,Classic Plush Bear 049,Toys,2,91.67
O-11782,2025-04-28,C-0465,P-034,Family Tent 034,Sports & Outdoor,3,27.33
O-11881,2025-04-28,C-0490,P-023,Max Lamp 023,Home & Kitchen,1,81.92
O-10794,2025-04-28,C-0205,P-006,Eco Keyboard 006,Electronics,2,132.72
O-10755,2025-04-28,C-0193,P-003,Travel Power Bank 003,Electronics,3,141.02
O-10391,2025-04-28,C-0110,P-060,Max Chair Cushion 060,Office,2,62.98
O-13604,2025-04-28,C-0933,P-032,Max Water Bottle 032,Sports & Outdoor,3,99.32
O-10731,2025-04-28,C-0189,P-044,Premium Puzzle 044,Toys,3,25.28
O-13839,2025-04-28,C-0991,P-029,Deluxe Tent 029,Sports & Outdoor,2,75.55
O-12084,2025-04-28,C-0540,P-026,Premium Backpack 026,Sports & Outdoor,2,132.77
O-12873,2025-04-28,C-0742,P-028,Travel Running Belt 028,Sports & Outdoor,3,11.48
O-10453,2025-04-28,C-0126,P-044,Premium Puzzle 044,Toys,3,25.02
O-11197,2025-04-28,C-0314,P-052,Smart Desk Pad 052,Office,3,24.1
O-10927,2025-04-28,C-0239,P-059,Basic Monitor Stand 059,Office,2,56.33
O-12139,2025-04-28,C-0553,P-052,Smart Desk Pad 052,Office,3,23.86
O-12760,2025-04-28,C-0710,P-012,Mini Keyboard 012,Electronics,3,32.31
O-12421,2025-04-29,C-0621,P-021,Basic Pan Set 021,Home & Kitchen,4,9.21
O-12907,2025-04-29,C-0752,P-049,Classic Plush Bear 049,Toys,3,89.02
O-14231,2025-04-29,C-1096,P-007,Smart Headphones 007,Electronics,2,73.88
O-12222,2025-04-29,C-0573,P-002,Basic Speaker 002,Electronics,2,93.1
O-14508,2025-04-29,C-1166,P-025,Smart Yoga Mat 025,Sports & Outdoor,2,78.92
O-12336,2025-04-29,C-0600,P-010,Basic Webcam 010,Electronics,1,158.48
O-13141,2025-04-29,C-0809,P-003,Travel Power Bank 003,Electronics,1,140.4
O-14013,2025-04-29,C-1039,P-053,Basic Pen Set 053,Office,1,158.21
O-11116,2025-04-29,C-0290,P-046,Smart Race Track 046,Toys,3,84.9
O-12196,2025-04-29,C-0566,P-055,Max Chair Cushion 055,Office,1,156.96
O-14531,2025-04-29,C-1176,P-005,Travel Mouse 005,Electronics,2,161.9
O-11372,2025-04-29,C-0362,P-016,Mini Coffee Maker 016,Home & Kitchen,1,45.57
O-12650,2025-04-29,C-0684,P-057,Max Desk Pad 057,Office,3,92.06
O-10898,2025-04-29,C-0231,P-030,Mini Yoga Mat 030,Sports & Outdoor,1,34.29
O-10158,2025-04-29,C-0041,P-038,Classic Mirror 038,Beauty,2,61.99
O-12902,2025-04-30,C-0749,P-032,Max Water Bottle 032,Sports & Outdoor,2,102.92
O-10984,2025-04-30,C-0254,P-019,Smart Blender 019,Home & Kitchen,3,61.7
O-13291,2025-04-30,C-0845,P-018,Smart Organizer 018,Home & Kitchen,1,60.05
O-11928,2025-04-30,C-0500,P-048,Compact Puzzle 048,Toys,1,78.83
O-11753,2025-04-30,C-0456,P-048,Compact Puzzle 048,Toys,2,78.68
O-10209,2025-04-30,C-0057,P-024,Basic Organizer 024,Home & Kitchen,2,23.7
O-12894,2025-04-30,C-0748,P-007,Smart Headphones 007,Electronics,2,77.22
O-12857,2025-04-30,C-0737,P-006,Eco Keyboard 006,Electronics,2,127.1
O-14052,2025-04-30,C-1051,P-012,Mini Keyboard 012,Electronics,3,33.82
O-13497,2025-05-01,C-0909,P-007,Smart Headphones 007,Electronics,2,77.32
O-12985,2025-05-01,C-0770,P-011,Basic Mouse 011,Electronics,2,64.11
O-10264,2025-05-01,C-0078,P-029,Deluxe Tent 029,Sports & Outdoor,2,80.25
O-13283,2025-05-01,C-0841,P-006,Eco Keyboard 006,Electronics,3,131.09
O-14099,2025-05-01,C-1065,P-003,Travel Power Bank 003,Electronics,2,139.95
O-11421,2025-05-01,C-0379,P-004,Deluxe Webcam 004,Electronics,2,26.02
O-10234,2025-05-01,C-0067,P-057,Max Desk Pad 057,Office,2,95.92
O-10403,2025-05-01,C-0113,P-003,Travel Power Bank 003,Electronics,2,138.27
O-10338,2025-05-01,C-0096,P-018,Smart Organizer 018,Home & Kitchen,3,61.43
O-14037,2025-05-01,C-1047,P-029,Deluxe Tent 029,Sports & Outdoor,3,75.62
O-13949,2025-05-01,C-1020,P-052,Smart Desk Pad 052,Office,2,24.52
O-14014,2025-05-01,C-1039,P-037,Deluxe Trimmer 037,Beauty,2,112.75
O-11839,2025-05-01,C-0480,P-007,Smart Headphones 007,Electronics,1,78.58
O-12337,2025-05-01,C-0600,P-053,Basic Pen Set 053,Office,1,152.4
O-12092,2025-05-01,C-0541,P-048,Compact Puzzle 048,Toys,4,78.87
O-13486,2025-05-01,C-0906,P-036,Classic Skincare Set 036,Beauty,2,31.41
O-11636,2025-05-02,C-0428,P-036,Classic Skincare Set 036,Beauty,1,31.56
O-11131,2025-05-02,C-0293,P-035,Classic Hair Dryer 035,Beauty,2,117.18
O-11946,2025-05-02,C-0505,P-016,Mini Coffee Maker 016,Home & Kitchen,3,43.01
O-10352,2025-05-02,C-0099,P-015,Basic Pan Set 015,Home & Kitchen,3,25.6
O-10167,2025-05-02,C-0044,P-045,Classic Plush Bear 045,Toys,3,34.8
O-11740,2025-05-02,C-0454,P-050,Family Race Track 050,Toys,3,59.73
O-11740,2025-05-02,C-0454,P-050,Family Race Track 050,Toys,3,59.73
O-13245,2025-05-02,C-0832,P-030,Mini Yoga Mat 030,Sports & Outdoor,2,36.1
O-12646,2025-05-02,C-0684,P-053,Basic Pen Set 053,Office,3,156.08
O-12748,2025-05-02,C-0707,P-022,Mini Coffee Maker 022,Home & Kitchen,3,121.74
O-10018,2025-05-02,C-0005,P-051,Mini Notebook Set 051,Office,3,50.58
O-14376,2025-05-02,C-1129,P-008,Mini Speaker 008,Electronics,1,137.22
O-13111,2025-05-02,C-0800,P-043,Max Building Set 043,Toys,3,67.2
O-11954,2025-05-03,C-0507,P-040,Family Skincare Set 040,Beauty,1,29.68
O-11508,2025-05-03,C-0399,P-005,Travel Mouse 005,Electronics,2,158.04
O-12936,2025-05-03,C-0759,P-025,Smart Yoga Mat 025,Sports & Outdoor,2,80.96
O-11356,2025-05-03,C-0357,P-051,Mini Notebook Set 051,Office,3,50.77
O-12924,2025-05-03,C-0756,P-020,Basic Kettle 020,Home & Kitchen,2,95.3
O-11489,2025-05-03,C-0394,P-032,Max Water Bottle 032,Sports & Outdoor,3,102.5
O-10868,2025-05-03,C-0225,P-030,Mini Yoga Mat 030,Sports & Outdoor,1,35.16
O-11266,2025-05-03,C-0334,P-032,Max Water Bottle 032,Sports & Outdoor,2,103.04
O-10390,2025-05-03,C-0109,P-009,Classic Power Bank 009,Electronics,2,71.78
O-11153,2025-05-03,C-0302,P-036,Classic Skincare Set 036,Beauty,2,33.01
O-12611,2025-05-03,C-0673,P-060,Max Chair Cushion 060,Office,2,59.05
O-12376,2025-05-03,C-0610,P-021,Basic Pan Set 021,Home & Kitchen,3,9.14
O-13485,2025-05-03,C-0904,P-015,Basic Pan Set 015,Home & Kitchen,1,26.05
O-11960,2025-05-03,C-0508,P-006,Eco Keyboard 006,Electronics,1,127.18
O-10214,2025-05-03,C-0060,P-054,Mini Monitor Stand 054,Office,3,63.82
O-11483,2025-05-03,C-0392,P-030,Mini Yoga Mat 030,Sports & Outdoor,2,36.05
O-13326,2025-05-03,C-0858,P-005,Travel Mouse 005,Electronics,2,155.18
O-10521,2025-05-04,C-0142,P-025,Smart Yoga Mat 025,Sports & Outdoor,1,84.03
O-10890,2025-05-04,C-0229,P-019,Smart Blender 019,Home & Kitchen,1,61.52
O-13319,2025-05-04,C-0856,P-029,Deluxe Tent 029,Sports & Outdoor,1,78.49
O-13247,2025-05-04,C-0833,P-022,Mini Coffee Maker 022,Home & Kitchen,2,117.73
O-12847,2025-05-04,C-0736,P-047,Smart Building Set 047,Toys,3,134.05
O-12957,2025-05-04,C-0764,P-054,Mini Monitor Stand 054,Office,2,63.43
O-10516,2025-05-04,C-0141,P-057,Max Desk Pad 057,Office,2,93.6
O-14167,2025-05-04,C-1079,P-040,Family Skincare Set 040,Beauty,1,29.25
O-13716,2025-05-04,C-0961,P-032,Max Water Bottle 032,Sports & Outdoor,2,102.07
O-14178,2025-05-04,C-1080,P-058,Smart Pen Set 058,Office,3,95.45
O-13092,2025-05-04,C-0796,P-009,Classic Power Bank 009,Electronics,2,71.02
O-10045,2025-05-04,C-0009,P-029,Deluxe Tent 029,Sports & Outdoor,2,78.69
O-10541,2025-05-04,C-0148,P-020,Basic Kettle 020,Home & Kitchen,1,99.84
O-14214,2025-05-04,C-1091,P-007,Smart Headphones 007,Electronics,2,73.51
O-14461,2025-05-04,C-1155,P-046,Smart Race Track 046,Toys,2,82.42
O-10351,2025-05-04,C-0099,P-035,Classic Hair Dryer 035,Beauty,2,117.71
O-14514,2025-05-04,C-1167,P-047,Smart Building Set 047,Toys,3,138.04
O-12264,2025-05-05,C-0583,P-047,Smart Building Set 047,Toys,2,129.48
O-11383,2025-05-05,C-0365,P-053,Basic Pen Set 053,Office,2,151.44
O-14358,2025-05-05,C-1125,P-024,Basic Organizer 024,Home & Kitchen,1,23.93
O-12282,2025-05-05,C-0587,P-014,Premium Kettle 014,Home & Kitchen,1,65.0
O-10867,2025-05-05,C-0223,P-045,Classic Plush Bear 045,Toys,1,34.92
O-12718,2025-05-05,C-0698,P-012,Mini Keyboard 012,Electronics,4,33.34
O-13322,2025-05-05,C-0857,P-052,Smart Desk Pad 052,Office,3,24.62
O-12522,2025-05-05,C-0644,P-035,Classic Hair Dryer 035,Beauty,2,119.92
O-11712,2025-05-05,C-0445,P-034,Family Tent 034,Sports & Outdoor,3,27.09
O-13075,2025-05-05,C-0792,P-049,Classic Plush Bear 049,Toys,2,90.51
O-11084,2025-05-05,C-0278,P-035,Classic Hair Dryer 035,Beauty,1,117.07
O-14146,2025-05-05,C-1074,P-039,Premium Hair Dryer 039,Beauty,2,52.57
O-13061,2025-05-05,C-0788,P-017,Deluxe Lamp 017,Home & Kitchen,3,145.03
O-14462,2025-05-05,C-1156,P-003,Travel Power Bank 003,Electronics,1,133.22
O-14594,2025-05-05,C-1195,P-040,Family Skincare Set 040,Beauty,1,29.25
O-13576,2025-05-05,C-0927,P-043,Max Building Set 043,Toys,2,69.18
O-12516,2025-05-05,C-0644,P-025,Smart Yoga Mat 025,Sports & Outdoor,3,80.89
O-12950,2025-05-06,C-0763,P-001,Classic Headphones 001,Electronics,3,83.7
O-13960,2025-05-06,C-1022,P-003,Travel Power Bank 003,Electronics,3,135.17
O-11225,2025-05-06,C-0322,P-056,Pro Notebook Set 056,Office,1,107.78
O-14598,2025-05-06,C-1197,P-032,Max Water Bottle 032,Sports & Outdoor,4,101.61
O-13475,2025-05-06,C-0902,P-045,Classic Plush Bear 045,Toys,3,35.79
O-13465,2025-05-06,C-0899,P-044,Premium Puzzle 044,Toys,4,26.08
O-14415,2025-05-06,C-1140,P-008,Mini Speaker 008,Electronics,2,141.64
O-12076,2025-05-06,C-0538,P-046,Smart Race Track 046,Toys,4,81.91
O-14392,2025-05-06,C-1133,P-031,Compact Backpack 031,Sports & Outdoor,1,55.04
O-11150,2025-05-06,C-0302,P-050,Family Race Track 050,Toys,1,57.59
O-13398,2025-05-06,C-0881,P-004,Deluxe Webcam 004,Electronics,2,27.18
O-12888,2025-05-06,C-0746,P-053,Basic Pen Set 053,Office,3,149.41
O-11824,2025-05-06,C-0477,P-019,Smart Blender 019,Home & Kitchen,2,61.19
O-10273,2025-05-06,C-0080,P-047,Smart Building Set 047,Toys,1,129.31
O-12946,2025-05-06,C-0763,P-039,Premium Hair Dryer 039,Beauty,3,53.38
O-11455,2025-05-06,C-0387,P-014,Premium Kettle 014,Home & Kitchen,3,64.65
O-10509,2025-05-06,C-0139,P-016,Mini Coffee Maker 016,Home & Kitchen,2,43.41
O-10185,2025-05-07,C-0051,P-060,Max Chair Cushion 060,Office,3,62.28
O-13766,2025-05-07,C-0971,P-004,Deluxe Webcam 004,Electronics,3,25.67
O-11541,2025-05-07,C-0405,P-013,Deluxe Blender 013,Home & Kitchen,3,146.33
O-13340,2025-05-07,C-0865,P-041,Eco Trimmer 041,Beauty,1,102.95
O-10449,2025-05-07,C-0125,P-009,Classic Power Bank 009,Electronics,1,70.85
O-14336,2025-05-07,C-1120,P-054,Mini Monitor Stand 054,Office,1,63.71
O-14305,2025-05-07,C-1113,P-042,Compact Mirror 042,Beauty,4,177.92
O-12354,2025-05-07,C-0604,P-028,Travel Running Belt 028,Sports & Outdoor,3,11.76
O-10535,2025-05-08,C-0147,P-016,Mini Coffee Maker 016,Home & Kitchen,4,46.21
O-12172,2025-05-08,C-0561,P-008,Mini Speaker 008,Electronics,3,142.55
O-11776,2025-05-08,C-0463,P-024,Basic Organizer 024,Home & Kitchen,1,24.52
O-13010,2025-05-08,C-0777,P-029,Deluxe Tent 029,Sports & Outdoor,3,77.47
O-13357,2025-05-08,C-0870,P-006,Eco Keyboard 006,Electronics,2,133.63
O-14560,2025-05-08,C-1182,P-005,Travel Mouse 005,Electronics,1,152.76
O-13152,2025-05-08,C-0811,P-046,Smart Race Track 046,Toys,1,83.0
O-12639,2025-05-08,C-0682,P-060,Max Chair Cushion 060,Office,2,62.58
O-12490,2025-05-08,C-0639,P-051,Mini Notebook Set 051,Office,2,50.69
O-11586,2025-05-08,C-0415,P-008,Mini Speaker 008,Electronics,1,144.77
O-12406,2025-05-08,C-0617,P-060,Max Chair Cushion 060,Office,2,62.61
O-12490,2025-05-08,C-0639,P-051,Mini Notebook Set 051,Office,2,50.69
O-13080,2025-05-08,C-0793,P-044,Premium Puzzle 044,Toys,2,25.59
O-10711,2025-05-08,C-0185,P-054,Mini Monitor Stand 054,Office,3,64.74
O-11546,2025-05-08,C-0406,P-039,Premium Hair Dryer 039,Beauty,1,53.53
O-14607,2025-05-09,C-1199,P-033,Deluxe Running Belt 033,Sports & Outdoor,2,79.11
O-14519,2025-05-09,C-1169,P-045,Classic Plush Bear 045,Toys,2,34.29
O-11638,2025-05-09,C-0428,P-010,Basic Webcam 010,Electronics,2,160.96
O-14539,2025-05-09,C-1178,P-031,Compact Backpack 031,Sports & Outdoor,2,56.64
O-13249,2025-05-09,C-0833,P-025,Smart Yoga Mat 025,Sports & Outdoor,1,80.46
O-10423,2025-05-09,C-0118,P-046,Smart Race Track 046,Toys,2,82.57
O-11259,2025-05-09,C-0332,P-026,Premium Backpack 026,Sports & Outdoor,1,132.18
O-10690,2025-05-09,C-0180,P-012,Mini Keyboard 012,Electronics,3,33.98
O-14424,2025-05-09,C-1141,P-011,Basic Mouse 011,Electronics,2,64.12
O-10553,2025-05-09,C-0150,P-057,Max Desk Pad 057,Office,3,93.37
O-12779,2025-05-09,C-0714,P-024,Basic Organizer 024,Home & Kitchen,1,24.84
O-14043,2025-05-10,C-1048,P-022,Mini Coffee Maker 022,Home & Kitchen,2,119.6
O-14434,2025-05-10,C-1145,P-018,Smart Organizer 018,Home & Kitchen,1,62.86
O-12255,2025-05-10,C-0581,P-024,Basic Organizer 024,Home & Kitchen,1,24.85
O-13470,2025-05-10,C-0900,P-013,Deluxe Blender 013,Home & Kitchen,2,142.49
O-14398,2025-05-10,C-1134,P-051,Mini Notebook Set 051,Office,3,48.85
O-12793,2025-05-10,C-0718,P-022,Mini Coffee Maker 022,Home & Kitchen,3,116.34
O-10329,2025-05-10,C-0094,P-047,Smart Building Set 047,Toys,2,136.3
O-13415,2025-05-10,C-0888,P-019,Smart Blender 019,Home & Kitchen,3,60.79
O-14235,2025-05-10,C-1098,P-009,Classic Power Bank 009,Electronics,3,71.45
O-11129,2025-05-10,C-0293,P-038,Classic Mirror 038,Beauty,2,61.2
O-11202,2025-05-10,C-0315,P-016,Mini Coffee Maker 016,Home & Kitchen,4,45.82
O-13947,2025-05-10,C-1020,P-006,Eco Keyboard 006,Electronics,3,125.96
O-10522,2025-05-10,C-0142,P-025,Smart Yoga Mat 025,Sports & Outdoor,1,80.42
O-10357,2025-05-10,C-0100,P-040,Family Skincare Set 040,Beauty,1,28.49
O-13188,2025-05-10,C-0819,P-015,Basic Pan Set 015,Home & Kitchen,1,27.3
O-10089,2025-05-11,C-0022,P-030,Mini Yoga Mat 030,Sports & Outdoor,2,34.97
O-12026,2025-05-11,C-0525,P-010,Basic Webcam 010,Electronics,3,158.55
O-10344,2025-05-11,C-0098,P-038,Classic Mirror 038,Beauty,4,58.47
O-13295,2025-05-11,C-0846,P-019,Smart Blender 019,Home & Kitchen,1,59.03
O-14479,2025-05-11,C-1160,P-023,Max Lamp 023,Home & Kitchen,3,80.73
O-10284,2025-05-11,C-0082,P-011,Basic Mouse 011,Electronics,2,64.75
O-10802,2025-05-11,C-0207,P-010,Basic Webcam 010,Electronics,2,153.53
O-11011,2025-05-11,C-0260,P-055,Max Chair Cushion 055,Office,3,148.43
O-13409,2025-05-11,C-0886,P-020,Basic Kettle 020,Home & Kitchen,3,97.37
O-11632,2025-05-11,C-0426,P-011,Basic Mouse 011,Electronics,2,63.47
O-13240,2025-05-11,C-0831,P-007,Smart Headphones 007,Electronics,2,74.62
O-13814,2025-05-11,C-0984,P-015,Basic Pan Set 015,Home & Kitchen,2,26.91
O-13892,2025-05-11,C-1004,P-035,Classic Hair Dryer 035,Beauty,2,117.35
O-14350,2025-05-11,C-1123,P-005,Travel Mouse 005,Electronics,4,160.64
O-12875,2025-05-11,C-0742,P-043,Max Building Set 043,Toys,3,67.71
O-10161,2025-05-11,C-0043,P-020,Basic Kettle 020,Home & Kitchen,1,94.3
O-13586,2025-05-12,C-0929,P-047,Smart Building Set 047,Toys,2,134.91
O-12129,2025-05-12,C-0551,P-008,Mini Speaker 008,Electronics,3,139.87
O-11597,2025-05-12,C-0417,P-052,Smart Desk Pad 052,Office,2,24.47
O-10093,2025-05-12,C-0023,P-026,Premium Backpack 026,Sports & Outdoor,2,132.86
O-10458,2025-05-12,C-0128,P-029,Deluxe Tent 029,Sports & Outdoor,2,80.76
O-11087,2025-05-12,C-0279,P-001,Classic Headphones 001,Electronics,1,87.57
O-10500,2025-05-12,C-0138,P-002,Basic Speaker 002,Electronics,3,92.49
O-12292,2025-05-12,C-0588,P-042,Compact Mirror 042,Beauty,2,175.92
O-12116,2025-05-12,C-0549,P-044,Premium Puzzle 044,Toys,4,24.81
O-14070,2025-05-12,C-1057,P-035,Classic Hair Dryer 035,Beauty,1,115.52
O-12178,2025-05-12,C-0562,P-002,Basic Speaker 002,Electronics,2,95.74
O-14267,2025-05-12,C-1104,P-036,Classic Skincare Set 036,Beauty,2,31.99
O-13655,2025-05-12,C-0948,P-008,Mini Speaker 008,Electronics,3,141.05
O-10450,2025-05-12,C-0126,P-009,Classic Power Bank 009,Electronics,1,72.92
O-12640,2025-05-12,C-0682,P-013,Deluxe Blender 013,Home & Kitchen,2,145.16
O-10949,2025-05-12,C-0243,P-044,Premium Puzzle 044,Toys,3,24.81
O-13575,2025-05-13,C-0927,P-028,Travel Running Belt 028,Sports & Outdoor,3,11.78
O-12500,2025-05-13,C-0642,P-038,Classic Mirror 038,Beauty,3,61.49
O-12813,2025-05-13,C-0725,P-028,Travel Running Belt 028,Sports & Outdoor,3,11.52
O-14191,2025-05-13,C-1084,P-032,Max Water Bottle 032,Sports & Outdoor,2,101.7
O-12483,2025-05-13,C-0637,P-012,Mini Keyboard 012,Electronics,2,31.76
O-14342,2025-05-13,C-1121,P-011,Basic Mouse 011,Electronics,2,62.86
O-12396,2025-05-13,C-0616,P-038,Classic Mirror 038,Beauty,2,62.84
O-10570,2025-05-14,C-0155,P-006,Eco Keyboard 006,Electronics,3,128.53
O-14219,2025-05-14,C-1092,P-052,Smart Desk Pad 052,Office,3,23.28
O-12144,2025-05-14,C-0553,P-034,Family Tent 034,Sports & Outdoor,1,26.11
O-13438,2025-05-14,C-0894,P-055,Max Chair Cushion 055,Office,2,146.28
O-13930,2025-05-14,C-1016,P-010,Basic Webcam 010,Electronics,2,163.79
O-11061,2025-05-14,C-0272,P-011,Basic Mouse 011,Electronics,1,64.64
O-13887,2025-05-14,C-1003,P-017,Deluxe Lamp 017,Home & Kitchen,1,145.13
O-13923,2025-05-14,C-1014,P-012,Mini Keyboard 012,Electronics,1,31.96
O-10723,2025-05-14,C-0187,P-009,Classic Power Bank 009,Electronics,2,72.26
O-10991,2025-05-14,C-0255,P-045,Classic Plush Bear 045,Toys,2,34.99
O-11366,2025-05-14,C-0360,P-032,Max Water Bottle 032,Sports & Outdoor,3,105.84
O-14022,2025-05-14,C-1042,P-012,Mini Keyboard 012,Electronics,3,33.56
O-14177,2025-05-14,C-1080,P-037,Deluxe Trimmer 037,Beauty,2,113.64
O-13994,2025-05-14,C-1034,P-057,Max Desk Pad 057,Office,3,94.97
O-10212,2025-05-15,C-0058,P-052,Smart Desk Pad 052,Office,4,24.09
O-11643,2025-05-15,C-0429,P-035,Classic Hair Dryer 035,Beauty,2,111.56
O-13873,2025-05-15,C-1000,P-024,Basic Organizer 024,Home & Kitchen,3,25.14
O-13570,2025-05-15,C-0926,P-012,Mini Keyboard 012,Electronics,2,33.63
O-13393,2025-05-15,C-0881,P-002,Basic Speaker 002,Electronics,3,99.8
O-10028,2025-05-15,C-0007,P-007,Smart Headphones 007,Electronics,3,78.33
O-11286,2025-05-15,C-0341,P-039,Premium Hair Dryer 039,Beauty,3,51.59
O-10277,2025-05-15,C-0080,P-037,Deluxe Trimmer 037,Beauty,3,110.43
O-11649,2025-05-15,C-0431,P-055,Max Chair Cushion 055,Office,1,149.98
O-13907,2025-05-15,C-1012,P-050,Family Race Track 050,Toys,3,58.25
O-10749,2025-05-15,C-0192,P-055,Max Chair Cushion 055,Office,2,155.36
O-12865,2025-05-15,C-0741,P-011,Basic Mouse 011,Electronics,3,63.21
O-13427,2025-05-15,C-0891,P-015,Basic Pan Set 015,Home & Kitchen,2,27.31
O-11855,2025-05-15,C-0482,P-041,Eco Trimmer 041,Beauty,2,103.9
O-11572,2025-05-15,C-0412,P-026,Premium Backpack 026,Sports & Outdoor,3,126.56
O-11610,2025-05-16,C-0420,P-040,Family Skincare Set 040,Beauty,1,30.45
O-10853,2025-05-16,C-0220,P-059,Basic Monitor Stand 059,Office,3,56.36
O-11932,2025-05-16,C-0501,P-042,Compact Mirror 042,Beauty,3,178.1
O-12815,2025-05-16,C-0725,P-030,Mini Yoga Mat 030,Sports & Outdoor,2,34.73
O-13953,2025-05-16,C-1021,P-053,Basic Pen Set 053,Office,3,146.97
O-12989,2025-05-16,C-0772,P-006,Eco Keyboard 006,Electronics,4,133.16
O-11470,2025-05-16,C-0390,P-006,Eco Keyboard 006,Electronics,1,134.17
O-10579,2025-05-16,C-0156,P-043,Max Building Set 043,Toys,4,67.19
O-11338,2025-05-16,C-0352,P-056,Pro Notebook Set 056,Office,2,110.36
O-11135,2025-05-16,C-0295,P-030,Mini Yoga Mat 030,Sports & Outdoor,3,35.38
O-13825,2025-05-16,C-0985,P-042,Compact Mirror 042,Beauty,2,165.65
O-13365,2025-05-16,C-0872,P-039,Premium Hair Dryer 039,Beauty,3,53.82
O-13988,2025-05-16,C-1032,P-031,Compact Backpack 031,Sports & Outdoor,2,57.25
O-11829,2025-05-16,C-0477,P-026,Premium Backpack 026,Sports & Outdoor,1,132.31
O-10016,2025-05-16,C-0004,P-032,Max Water Bottle 032,Sports & Outdoor,2,102.05
O-13359,2025-05-17,C-0870,P-043,Max Building Set 043,Toys,3,70.27
O-10103,2025-05-17,C-0024,P-006,Eco Keyboard 006,Electronics,3,133.91
O-12299,2025-05-17,C-0591,P-029,Deluxe Tent 029,Sports & Outdoor,3,76.34
O-14423,2025-05-17,C-1141,P-045,Classic Plush Bear 045,Toys,3,35.45
O-13104,2025-05-17,C-0799,P-041,Eco Trimmer 041,Beauty,1,105.57
O-11120,2025-05-17,C-0291,P-045,Classic Plush Bear 045,Toys,3,35.97
O-13011,2025-05-17,C-0777,P-035,Classic Hair Dryer 035,Beauty,1,120.26
O-10340,2025-05-17,C-0097,P-020,Basic Kettle 020,Home & Kitchen,2,95.62
O-10916,2025-05-17,C-0236,P-044,Premium Puzzle 044,Toys,3,26.04
O-11943,2025-05-17,C-0504,P-013,Deluxe Blender 013,Home & Kitchen,3,145.18
O-10116,2025-05-18,C-0030,P-032,Max Water Bottle 032,Sports & Outdoor,1,101.21
